R,G,B
142.92177323611264,141.0818028445222,143.98551302818086
142.96003732671457,141.105269993362,144.21626405764476
142.99708098698227,141.02902662697707,143.97752311887163
142.8040492762965,140.98408285190655,144.03954995213792
142.93917538165644,141.0662820050487,143.89148695756705
142.907127741439,141.0964072720277,144.32954020777223
142.998494801535,141.0979436969213,143.9018639454474
142.84990794110152,141.07267605362972,144.1325215485124
142.970693276806,141.1814065496705,143.9603828091578
142.9196767832235,141.10928767255064,144.22271656005003
143.01402498245074,141.15385170155685,144.041329704884
142.9615390164029,141.16385590836302,144.2475006131252
142.97460932802977,141.18473289051565,144.1298199710453
142.98426852743023,141.2572136669875,144.28274783445622
142.97431337300404,141.2016332926372,144.06388491006797
142.9683904175486,141.26596594188956,144.26711564364055
143.06608796017986,141.25159304590375,144.1646524154183
142.85529257352198,141.14331799672115,144.30016971235435
143.05993622577807,141.3094300239033,144.24782970455124
142.99992782041718,141.36972788297282,144.44829295286672
143.10676945569267,141.35417969163294,144.20605576769552
142.9836664021355,141.36197484548975,144.51289709737154
142.9471863302404,141.3047777847186,144.124857646714
143.04060820918855,141.39156472925455,144.47787521225268
143.04320972808128,141.37922873786033,144.26006647650473
142.96008117453005,141.37908216997602,144.38840185239508
143.0969666066979,141.4236504622726,144.29942853294594
142.92846119452497,141.43604536560272,144.43458862782995
143.005967005967,141.4110935343812,144.28187251474924
142.89673620457603,141.3548163814651,144.4140405691213
142.9587828425957,141.35473846006053,144.17898554205294
143.0430694876821,141.51327395364925,143.3995013259541
143.01585913665954,141.46509404501668,143.23587883446635
142.95603582479674,141.5620543522131,143.40522957467664
143.10733863412526,141.5382209517404,143.24103869898389
142.92112106049902,141.506024907115,143.35044435792804
143.09731948456434,141.57928836809143,143.22907184088976
143.05760964680314,141.61875799332648,143.47818603175213
143.08502763758713,141.62945445806295,143.28541696707524
143.02098537077518,141.6042710610392,143.51999327391962
142.99189542358062,141.54025865464993,143.24429508921278
143.01230278302407,141.6609237659972,143.52928879341417
143.09546326062826,141.69337485163453,143.27697608372858
143.03405092013924,141.66966328865644,143.54079572332364
143.09853830524105,141.674195299328,143.30577905016258
143.0704293735338,141.64476214282968,143.6137561050648
143.09051719995003,141.69491354369913,143.33144145096645
143.0170333024132,141.70758376068787,143.68753694794364
143.01220777224964,141.64740092590813,143.2565264997983
143.1338094207603,141.82261655726273,143.76222558849696
143.09519873119623,141.80321045801892,143.4411207766617
142.92896581882488,141.66992316083366,143.63135941411937
143.09898550306943,141.76744867471731,143.3550354977856
143.06297047597988,141.81652037647692,143.7077016256958
143.16530030340476,141.87134868468502,143.55850038226117
143.03957574417777,141.84713238050384,143.72901548428024
143.14679472088633,141.85633296659475,143.57494198644187
143.03477257983133,141.92682188423558,143.81941901535356
143.16219593068516,141.96693801839552,143.55534037502284
143.05648268242302,141.92662727578423,143.72987942546956
143.16778874781505,141.94285069437774,143.65472234494152
143.06896965853846,141.9030427931823,143.79848100536117
143.13645053752077,141.97241303115604,143.59291087434792
143.12680192846602,142.0400930585798,143.96295441763883
143.1792872516238,141.96676947615205,143.6360688343134
143.05224945583493,141.9414463979396,143.93507017687168
143.14171518610326,141.95578486193577,143.66774274130012
143.0619842253413,141.98256813749506,143.93272232950014
143.11444431094557,141.9824101886339,143.72265769554247
143.0296781143745,141.94048025546937,143.91357229080802
143.13170837135584,141.99148455885884,143.63310119590798
143.077758189181,141.9954604627926,143.87601058744974
143.15251826904137,141.92421410691892,143.74324369772123
143.01177906094176,141.89906612991555,143.94356427082232
143.04140809621703,141.8493631001556,143.6057320985994
142.9084360954247,141.79253582267296,143.7953929929699
143.09640650914596,141.86247145638535,143.68658990938152
142.98079456823842,141.75406564660852,143.86532635769996
143.11764140331312,141.80079991539355,143.68459586005326
143.0387438531387,141.81354881196734,143.7883941490052
143.00647594340757,141.73761379741055,143.60232038625065
142.99538634550504,141.81713588173665,143.7831774622978
143.0337134810671,141.73610250051664,143.49413438294476
143.0260394125624,141.84200832876502,143.90953287746328
143.11547096519865,141.82511814392646,143.572802138369
142.9728676209061,141.87055764368867,143.8613581089525
143.0750793040469,141.86804767855426,143.6099202153225
142.89246608923025,141.78238947155918,143.8538640492968
143.09096632194073,141.8615970166468,143.69749817384954
143.0861401424607,141.9379415824584,143.9239552321359
143.1202858296171,141.89524546363216,143.5796026833769
143.08797520065363,142.09657326861154,142.70035564954102
143.27429309740293,142.17824944643775,142.58659826990782
143.0980218071526,142.11996813391434,142.75432879657535
143.171497990483,142.1755410330406,142.5185850311391
143.09188864890808,142.20415166786657,142.78245740340773
143.1166221061676,142.19411417407875,142.65660895402027
143.1287964598372,142.28953885731838,142.8079020119797
143.16159221362616,142.23629321763838,142.75041753853833
143.14543298087912,142.29369904059465,143.00817751399734
143.22689164401848,142.38001421313948,142.67159484869728
143.0577678339943,142.30113980084693,142.90320334930527
143.23077144529637,142.3516078574376,142.72492730814628
143.18683191994083,142.36324827367633,143.03420473862644
143.1575618861171,142.31327162715263,142.79540994304415
143.15366699321922,142.38984613611478,143.0428456174725
143.22248594628357,142.37230577043195,142.79795320232546
143.10426447010934,142.3842439253862,143.09865307258815
143.16623797915426,142.37198879014147,142.77916674664567
143.08301359469465,142.362110611161,143.06754608798374
143.14966139846513,142.42112815984103,142.93831260768778
143.08424153307962,142.4327067235613,143.10942125091302
143.17378742356905,142.44005029804472,142.89121608001614
143.17242753884207,142.46660423120332,143.0955982998343
143.21261660929224,142.46947153124864,142.95817669398554
143.11215684392397,142.4580677673258,143.06835765022078
143.14064944663613,142.42812988932724,142.86291646269473
143.1402176262881,142.55260262784944,143.1742211332901
143.23040328736084,142.5259441321473,142.93034040122316
143.05445939069236,142.40857024896545,143.16267246593887
143.23017206613792,142.5089873830968,142.96387763332245
143.16780108481737,142.57939327029231,143.20590409446552
143.18565441356498,142.59983869496546,143.0461063557064
143.0780042501547,142.56000825086466,143.1922019734917
143.0645470905819,142.50691301739653,142.96797600479903
143.18110156838836,142.60746604705645,143.2018693921835
143.2195544673292,142.67322002976618,142.97693600268855
143.15825832313195,142.64040709536496,143.3589160125777
143.29903191280016,142.68949215019032,143.0562661687841
143.2282854096014,142.73294008012374,143.33440613321292
143.24929789103268,142.70122082947273,143.13202529032506
143.14545559256308,142.63398539109068,143.27836595221868
143.19921093176288,142.74811252381843,143.168401752845
143.21379747625886,142.740310207846,143.43080847139296
143.26033956917462,142.80111428640043,143.2198410220696
143.15979586839944,142.77100486324815,143.3679361680677
143.22923267469324,142.7734652533748,143.1070290147282
143.21070145784915,142.84030405470295,143.370786354993
143.21584939334187,142.80948200175592,143.20512193132697
143.1582694098559,142.79929628171772,143.43694857000222
143.30228213575634,142.89791380519245,143.3265490380644
143.107051112765,142.82768588096897,143.38995990684944
143.22309974650483,142.84831579351666,143.25524754186512
143.18437616941247,142.91218012070735,143.60592598278626
143.21277300436807,142.84515912254597,143.22962127394038
143.17701274188204,142.91119105138537,143.56098861251326
143.15809764317848,142.79860674351502,143.32448184973762
143.09458252501776,142.83822964485336,143.5044993565488
143.17767642822852,142.76240998559769,143.20145943350937
143.077258845223,142.77954170028045,143.49962064461604
143.1580520857827,142.7307893486638,143.2969906951969
143.13179087982317,142.74607178895775,143.41455480274854
143.1109996014463,142.70403787700536,143.2131782015145
143.03765233939487,142.62526911691208,143.3553881050325
143.14390026115677,142.64671345725478,143.13810584530302
143.10450845274823,142.62721410104854,143.37520783477015
143.0855962729936,142.63284664521396,143.05956005955525
143.10963787123242,142.64512533748402,143.4071090229537
143.10253664252647,142.64470196131165,143.1616305203911
142.9759908921031,142.66254665635464,143.4306507630746
143.1399601526681,142.64692383398545,143.07768309368925
143.15990769008872,142.72630111300754,143.528445395322
143.10531117502725,142.69287761873437,143.2557776614696
143.141925970046,142.78539383051694,143.42100813695444
143.1557533345181,142.70367577485217,143.1712671889184
143.06441682435093,142.78964278510435,143.54126365129525
143.18082147026746,142.8485723482865,143.39511576398465
143.1010244052305,142.74245377215385,143.50348989035888
143.20002592999862,142.81284303227324,143.32069646055518
143.15491177219874,142.882720233031,143.57032027340765
143.1821051773026,142.80603466888005,143.3035326178219
143.15337838811476,142.92538582359467,143.5994015111124
143.16017594575646,142.89233886845366,143.41751102061986
143.0851110823022,142.89495316153628,143.66769898544672
143.26053459497106,143.0053987847931,143.44867552054563
143.14856470814132,143.006446812596,143.61622023809525
143.1927202053891,142.93428989610575,143.52474026441442
143.09875315315315,142.9414774774775,143.6508012012012
143.16765352245136,142.95105707129352,143.4459564503901
143.23470725208247,143.06385961543077,143.8280673116163
143.26113264085978,143.0749283275467,143.57076724340783
143.12823455960043,143.02805206032082,143.75644990875037
143.23500972225557,143.07802770242697,143.62621888278082
143.12790926690076,143.0802849580393,143.92167496913595
143.22893475609172,143.1488757839738,143.6577552176878
143.13007794303388,143.0643762396208,143.9007438925414
143.2016489954285,143.08996004763551,143.52492220813645
143.1376745481436,143.07892361177804,143.8062731690452
143.25474414720534,143.09089469289026,143.56289054626083
143.22961924559644,143.11711642510454,143.82353082377566
143.25355127269935,143.17854263446847,143.64284274580567
143.1110310783297,143.08438976604816,143.8930217817218
143.2188156619686,143.1856908478609,143.7064196417435
143.2085510643203,143.2273159532775,143.99456312917852
143.22579328688923,143.19318318217393,143.85564555236004
143.2385448819805,143.17726690124957,144.03840854867434
143.1733868454239,143.0215774558741,143.6253146712315
143.26401583009545,143.2588864181047,144.03913818194044
143.27427197281327,143.25903704094807,143.88521962013468
143.2327680958392,143.26905816682586,143.9946676009964
143.31379813414213,143.32943813107076,143.8586257534457
143.1861290043872,143.3168661860282,144.095452494552
143.2742233594654,143.3705743131334,143.82323176557003
143.26864381548745,143.37091708844346,144.13194010929382
143.31471898461953,143.36663050365792,143.80917932371975
143.27872889981373,143.36019146198606,144.19701668811092
143.25643474088292,143.3946065259117,143.95235124760077
143.2287800031677,143.42834996376342,144.16684664967627
143.3717408417172,143.46020370939252,143.93357365025727
143.2635627258052,143.45576620032284,144.27187427934507
143.2661803567232,143.3821177982725,143.9383527809351
143.2970974151253,143.48826104066882,144.23032548496397
143.32656036446468,143.44621508212444,143.99239419733846
143.2804683674351,143.53103726391996,144.3333253319763
143.261281703181,143.45822879538707,144.02683527058338
143.25864287017214,143.58232447845162,144.2900461785121
143.19894715121384,143.50590008013936,143.99768219706604
143.22471748362486,143.5224549533338,144.23999136255668
143.3032480928849,143.54594827999807,144.1188744422588
